code,date,close,max,low,avg,volume,turnover in BEST,total turnover
MPT,22.07.2020,65000.00,65000.00,64999.00,64999.71,21,1364994,1364994
MPT,23.07.2020,65000.00,65000.00,65000.00,65000.00,5,325000,325000
MPT,24.07.2020,65500.00,65500.00,64998.00,65094.43,21,1366983,1366983
MPT,28.07.2020,64112.00,65500.00,64112.00,65222.40,5,326112,326112
MPT,29.07.2020,66000.00,66000.00,65051.00,65689.04,67,4401166,4401166
MPT,04.08.2020,65998.00,65999.00,65998.00,65998.88,33,2177963,2177963
MPT,06.08.2020,65000.00,65000.00,65000.00,65000.00,5,325000,325000
MPT,07.08.2020,65000.00,65000.00,64505.00,64939.86,43,2792414,2792414
MPT,10.08.2020,64250.00,65000.00,64250.00,64302.72,92,5915850,5915850
MPT,11.08.2020,66000.00,66000.00,64850.00,65116.67,12,781400,781400
MPT,14.08.2020,64201.00,64203.00,64201.00,64201.86,7,449413,449413
MPT,20.08.2020,62000.00,62000.00,62000.00,62000.00,51,3162000,3162000
MPT,25.08.2020,62000.00,62000.00,61800.00,61915.54,46,2848115,2848115
MPT,27.08.2020,62500.00,62500.00,61500.00,62056.67,21,1303190,1303190
MPT,31.08.2020,62500.00,62500.00,62500.00,62500.00,2,125000,125000
MPT,01.09.2020,62500.00,62500.00,62500.00,62500.00,5,312500,312500
MPT,02.09.2020,63000.00,63000.00,62500.00,62777.78,9,565000,565000
MPT,03.09.2020,63300.00,63500.00,63000.00,63183.33,6,379100,379100
MPT,04.09.2020,63000.00,63000.00,63000.00,63000.00,1,63000,63000
MPT,09.09.2020,62999.00,63000.00,62998.00,62999.13,23,1448980,1448980
MPT,11.09.2020,64880.00,64880.00,64000.00,64391.11,9,579520,579520
MPT,14.09.2020,64000.00,64000.00,64000.00,64000.00,1,64000,64000
MPT,15.09.2020,66000.00,66000.00,64000.00,65009.30,103,6695958,6695958
MPT,16.09.2020,65000.00,65000.00,65000.00,65000.00,15,975000,975000
MPT,17.09.2020,66110.00,66110.00,66000.00,66073.33,30,1982200,4556200
MPT,18.09.2020,67800.00,67800.00,67001.00,67236.43,67,4504841,4504841
MPT,21.09.2020,69000.00,69000.00,68000.00,68224.60,55,3752353,3752353
MPT,22.09.2020,70000.00,70000.00,69000.00,69896.37,129,9016632,9016632
MPT,23.09.2020,70000.00,70000.00,69999.00,69999.67,3,209999,209999
MPT,24.09.2020,70000.00,70000.00,69000.00,69464.56,43,2986976,2986976
MPT,28.09.2020,69500.00,69500.00,69500.00,69500.00,3,208500,208500
MPT,29.09.2020,69989.00,69989.00,69500.00,69736.76,101,7043413,7043413
MPT,30.09.2020,70000.00,70000.00,69800.00,69959.81,59,4127629,4127629
MPT,01.10.2020,71500.00,71500.00,70000.00,70795.90,49,3468999,3468999
MPT,02.10.2020,69000.00,69000.00,69000.00,69000.00,2,138000,6018000
MPT,05.10.2020,68500.00,69000.00,68500.00,68666.67,15,1030000,1030000
MPT,06.10.2020,68000.00,68000.00,67000.00,67727.39,44,2980005,2980005
MPT,07.10.2020,72260.00,74499.00,72260.00,73957.37,179,13238370,13238370
MPT,08.10.2020,72000.00,72200.00,72000.00,72144.44,18,1298600,1298600
MPT,13.10.2020,69001.00,69001.00,69001.00,69001.00,5,345005,345005
MPT,15.10.2020,69999.00,70000.00,69000.00,69924.07,145,10138990,10138990
MPT,16.10.2020,69000.00,69200.00,69000.00,69099.97,33,2280299,2280299
MPT,21.10.2020,68000.00,68000.00,67800.00,67928.57,28,1902000,1902000
MPT,22.10.2020,68000.00,68000.00,67500.00,67928.57,14,951000,951000
MPT,27.10.2020,66000.00,68000.00,66000.00,66333.67,12,796004,796004
MPT,28.10.2020,66300.00,66300.00,66000.00,66083.89,18,1189510,1189510
MPT,29.10.2020,68000.00,68060.00,66000.00,67262.79,29,1950621,1950621
MPT,30.10.2020,69000.00,69000.00,69000.00,69000.00,51,3519000,3519000
MPT,02.11.2020,69000.00,69000.00,69000.00,69000.00,16,1104000,1104000
MPT,03.11.2020,67000.00,67000.00,67000.00,67000.00,3,201000,201000
MPT,04.11.2020,67000.00,67000.00,67000.00,67000.00,4,268000,268000
MPT,05.11.2020,66000.00,66000.00,66000.00,66000.00,1,66000,66000
MPT,09.11.2020,68500.00,68500.00,68400.00,68441.67,12,821300,821300
MPT,10.11.2020,69000.00,69000.00,68000.00,68550.20,20,1371004,1371004
MPT,16.11.2020,68500.00,68500.00,68500.00,68500.00,1,68500,68500
MPT,17.11.2020,68500.00,68500.00,68500.00,68500.00,1,68500,68500
MPT,18.11.2020,68500.00,68500.00,68500.00,68500.00,5,342500,342500
MPT,19.11.2020,68500.00,68500.00,68500.00,68500.00,16,1096000,1096000
MPT,20.11.2020,69500.00,69500.00,69500.00,69500.00,22,1529000,1529000
MPT,23.11.2020,69500.00,69990.00,69000.00,69373.33,12,832480,832480
MPT,24.11.2020,69998.00,70000.00,69998.00,69999.72,18,1259995,1259995
MPT,27.11.2020,70000.00,70000.00,69998.00,69998.91,11,769988,769988
MPT,30.11.2020,69500.00,69500.00,69500.00,69500.00,1,69500,69500
MPT,01.12.2020,68500.00,68500.00,68500.00,68500.00,1,68500,68500
MPT,04.12.2020,68999.00,68999.00,68999.00,68999.00,1,68999,68999
MPT,09.12.2020,67700.00,68000.00,67699.00,67706.51,92,6228999,6228999
MPT,10.12.2020,67100.00,67700.00,67100.00,67281.25,32,2153000,2153000
MPT,14.12.2020,67001.00,67001.00,67000.00,67000.17,29,1943005,1943005
MPT,15.12.2020,67050.00,67050.00,67050.00,67050.00,7,469350,469350
MPT,16.12.2020,67500.00,67500.00,67500.00,67500.00,2,135000,135000
MPT,18.12.2020,67899.00,67899.00,67200.00,67238.83,144,9682392,9682392
MPT,21.12.2020,67500.00,68000.00,67500.00,67918.42,38,2580900,2580900
MPT,23.12.2020,67000.00,67000.00,67000.00,67000.00,337,22579000,22579000
MPT,24.12.2020,67500.00,68000.00,67000.00,67328.12,32,2154500,2154500
MPT,25.12.2020,68500.00,68500.00,68500.00,68500.00,8,548000,548000
MPT,28.12.2020,71000.00,71000.00,69000.00,70055.56,54,3783000,3783000
MPT,29.12.2020,73000.00,74000.00,72000.00,72425.96,128,9270523,9270523
MPT,30.12.2020,73000.00,74000.00,72753.00,73626.32,88,6479116,6479116
MPT,04.01.2021,73950.00,73999.00,73950.00,73966.33,3,221899,221899
MPT,05.01.2021,74000.00,74999.00,74000.00,74691.30,64,4780243,4780243
MPT,08.01.2021,74500.00,74886.00,74500.00,74596.36,28,2088698,2088698
MPT,11.01.2021,74000.00,74000.00,74000.00,74000.00,10,740000,740000
MPT,12.01.2021,72001.00,73000.00,72000.00,72077.12,26,1874005,1874005
MPT,13.01.2021,73499.00,73499.00,73499.00,73499.00,4,293996,293996
MPT,14.01.2021,73000.00,74000.00,73000.00,73499.65,26,1910991,1910991
MPT,15.01.2021,73000.00,73000.00,73000.00,73000.00,90,6570000,6570000
MPT,20.01.2021,73002.00,74994.00,73000.00,73191.87,141,10320054,10320054
MPT,21.01.2021,74500.00,74500.00,73010.00,73533.91,134,9853544,9853544
MPT,22.01.2021,74000.00,74000.00,74000.00,74000.00,7,518000,518000
MPT,25.01.2021,74500.00,74500.00,74000.00,74277.78,18,1337000,1337000
MPT,28.01.2021,74000.00,74000.00,74000.00,74000.00,3,222000,222000
MPT,29.01.2021,73500.00,73500.00,73500.00,73500.00,13,955500,955500
MPT,01.02.2021,73500.00,73500.00,73500.00,73500.00,1,73500,73500
MPT,02.02.2021,73500.00,73500.00,73500.00,73500.00,1,73500,73500
MPT,03.02.2021,73000.00,73499.00,73000.00,73037.42,40,2921497,2921497
MPT,04.02.2021,73000.00,73000.00,73000.00,73000.00,20,1460000,1460000
MPT,05.02.2021,73000.00,73000.00,72600.00,72805.44,41,2985023,2985023
MPT,08.02.2021,73000.00,73000.00,73000.00,73000.00,11,803000,803000
MPT,09.02.2021,73000.00,73500.00,73000.00,73044.12,68,4967000,4967000
MPT,10.02.2021,74000.00,74000.00,73500.00,73504.50,111,8159000,8159000
MPT,11.02.2021,74000.00,74000.00,73501.00,73937.38,24,1774497,23581997
MPT,12.02.2021,74000.00,74000.00,73500.00,73714.29,112,8256000,8256000
MPT,15.02.2021,74000.00,74000.00,74000.00,74000.00,17,1258000,16365600
MPT,17.02.2021,74000.00,74500.00,74000.00,74449.90,10,744499,744499
MPT,19.02.2021,74000.00,74000.00,74000.00,74000.00,10,740000,740000
MPT,22.02.2021,73500.00,73500.00,73500.00,73500.00,2,147000,147000
MPT,23.02.2021,73000.00,73500.00,73000.00,73111.33,9,658002,658002
MPT,24.02.2021,72600.00,73500.00,72500.00,73294.74,19,1392600,1392600
MPT,25.02.2021,73000.00,73000.00,73000.00,73000.00,11,803000,803000
MPT,26.02.2021,71000.00,71000.00,71000.00,71000.00,1,71000,71000
MPT,01.03.2021,71000.00,71001.00,71000.00,71000.01,101,7171001,7171001
MPT,02.03.2021,72000.00,72000.00,71000.00,71178.57,14,996500,996500
MPT,03.03.2021,72000.00,72000.00,72000.00,72000.00,5,360000,360000
MPT,04.03.2021,71500.00,71500.00,71500.00,71500.00,8,572000,572000
MPT,05.03.2021,72000.00,72000.00,72000.00,72000.00,35,2520000,2520000
MPT,09.03.2021,72000.00,72000.00,72000.00,72000.00,16,1152000,1152000
MPT,10.03.2021,72000.00,72000.00,71550.00,71977.32,40,2879093,2879093
MPT,11.03.2021,71500.00,71500.00,71500.00,71500.00,1,71500,71500
MPT,12.03.2021,72000.00,72000.00,72000.00,72000.00,100,7200000,7200000
MPT,15.03.2021,72004.00,72004.00,72004.00,72004.00,24,1728096,1728096
MPT,16.03.2021,72500.00,72500.00,72500.00,72500.00,17,1232500,1232500
MPT,17.03.2021,72500.00,72500.00,72001.00,72375.25,12,868503,868503
MPT,18.03.2021,72700.00,72700.00,72500.00,72687.42,159,11557300,11557300
MPT,19.03.2021,73000.00,73000.00,72700.00,72788.24,17,1237400,1237400
MPT,22.03.2021,72500.00,72502.00,72500.00,72500.29,24,1740007,1740007
MPT,23.03.2021,72500.00,72700.00,72500.00,72503.39,59,4277700,4277700
MPT,24.03.2021,73000.00,73000.00,72500.00,72666.67,3,218000,218000
MPT,25.03.2021,72000.00,72000.00,72000.00,72000.00,2,144000,144000
MPT,26.03.2021,72001.00,72001.00,72001.00,72001.00,30,2160030,2160030
MPT,29.03.2021,72000.00,72000.00,72000.00,72000.00,22,1584000,1584000
MPT,31.03.2021,72001.00,72001.00,72000.00,72000.04,50,3600002,3600002
MPT,01.04.2021,72500.00,72500.00,72500.00,72500.00,7,507500,507500
MPT,02.04.2021,72500.00,72500.00,72500.00,72500.00,8,580000,580000
MPT,05.04.2021,72001.00,72001.00,72001.00,72001.00,10,720010,720010
MPT,06.04.2021,72000.00,72002.00,72000.00,72000.40,20,1440008,1440008
MPT,08.04.2021,72000.00,72000.00,72000.00,72000.00,3,216000,216000
MPT,09.04.2021,72001.00,72100.00,72001.00,72048.14,21,1513011,1513011
MPT,12.04.2021,72000.00,72000.00,72000.00,72000.00,18,1296000,1296000
MPT,13.04.2021,72000.00,72000.00,72000.00,72000.00,1,72000,72000
MPT,14.04.2021,73200.00,73200.00,72000.00,72834.57,46,3350390,3350390
MPT,15.04.2021,73390.00,73400.00,73000.00,73353.29,21,1540419,1540419
MPT,16.04.2021,73250.00,73250.00,73000.00,73099.90,10,730999,730999
MPT,19.04.2021,73000.00,73000.00,73000.00,73000.00,41,2993000,2993000
MPT,20.04.2021,73000.00,73000.00,73000.00,73000.00,15,1095000,1095000
MPT,21.04.2021,73000.00,73000.00,72557.00,72753.64,50,3637682,3637682
MPT,22.04.2021,73000.00,73000.00,73000.00,73000.00,36,2628000,2628000
MPT,23.04.2021,73000.00,73000.00,73000.00,73000.00,34,2482000,2482000
MPT,26.04.2021,73000.00,73000.00,73000.00,73000.00,112,8176000,8176000
MPT,27.04.2021,73000.00,73000.00,73000.00,73000.00,12,876000,876000
MPT,28.04.2021,73001.00,73250.00,73001.00,73161.07,14,1024255,1024255
MPT,29.04.2021,73500.00,73500.00,73399.00,73489.52,67,4923798,4923798
MPT,04.05.2021,73495.00,73495.00,73495.00,73495.00,10,734950,734950
MPT,05.05.2021,73500.00,73500.00,73492.00,73496.50,78,5732727,5732727
MPT,06.05.2021,72950.00,73000.00,72000.00,72977.66,47,3429950,3429950
MPT,07.05.2021,73000.00,73000.00,73000.00,73000.00,10,730000,730000
MPT,10.05.2021,73000.00,73000.00,73000.00,73000.00,28,2044000,2044000
MPT,11.05.2021,73000.00,73000.00,73000.00,73000.00,17,1241000,1241000
MPT,12.05.2021,73000.00,73000.00,73000.00,73000.00,7,511000,511000
MPT,14.05.2021,73000.00,73000.00,73000.00,73000.00,18,1314000,1314000
MPT,17.05.2021,73000.00,73001.00,73000.00,73000.17,12,876002,876002
MPT,18.05.2021,73000.00,73000.00,73000.00,73000.00,8,584000,584000
MPT,19.05.2021,73001.00,73001.00,72999.00,73000.00,47,3431000,3431000
MPT,20.05.2021,74000.00,74000.00,73500.00,73708.25,12,884499,884499
MPT,21.05.2021,75800.00,76800.00,74077.00,75998.88,48,3647946,3647946
MPT,26.05.2021,75005.00,75500.00,75000.00,75094.30,27,2027546,2027546
MPT,27.05.2021,74100.00,75002.00,74100.00,74978.32,40,2999133,2999133
MPT,28.05.2021,74100.00,74100.00,74100.00,74100.00,2,148200,148200
MPT,31.05.2021,74103.00,74110.00,74103.00,74104.27,11,815147,815147
MPT,01.06.2021,74001.00,74999.00,74001.00,74355.59,39,2899868,2899868
MPT,02.06.2021,74004.00,74004.00,74001.00,74002.61,31,2294081,2294081
MPT,03.06.2021,74052.00,74053.00,74045.00,74050.00,12,888600,888600
MPT,04.06.2021,74000.00,74050.00,74000.00,74016.67,9,666150,666150
MPT,07.06.2021,74000.00,74000.00,74000.00,74000.00,75,5550000,5550000
MPT,08.06.2021,74000.00,74000.00,74000.00,74000.00,3,222000,222000
MPT,09.06.2021,75000.00,75000.00,74010.00,74692.24,29,2166075,5792075
MPT,10.06.2021,75000.00,75000.00,75000.00,75000.00,12,900000,900000
MPT,11.06.2021,75202.00,75998.00,75000.00,75200.95,62,4662459,4662459
MPT,14.06.2021,75200.00,75200.00,75200.00,75200.00,2,150400,150400
MPT,15.06.2021,72950.00,73000.00,72950.00,72975.00,4,291900,291900
MPT,16.06.2021,72950.00,72950.00,72950.00,72950.00,1,72950,72950
MPT,17.06.2021,73000.00,73000.00,73000.00,73000.00,3,219000,219000
MPT,21.06.2021,73000.00,73000.00,73000.00,73000.00,3,219000,219000
MPT,22.06.2021,73000.00,73000.00,73000.00,73000.00,3,219000,219000
MPT,23.06.2021,72998.00,73000.00,72500.00,72949.40,20,1458988,1458988
MPT,28.06.2021,73000.00,73000.00,72998.00,72999.36,25,1824984,1824984
MPT,29.06.2021,76000.00,76999.00,73000.00,76196.92,115,8762646,8762646
MPT,01.07.2021,75500.00,75500.00,75500.00,75500.00,5,377500,377500
MPT,02.07.2021,75000.00,75000.00,74052.00,74526.00,20,1490520,1490520
MPT,07.07.2021,74000.00,75000.00,74000.00,74453.12,32,2382500,2382500
MPT,08.07.2021,74999.00,75000.00,74995.00,74997.83,12,899974,899974
MPT,09.07.2021,75000.00,75000.00,74998.00,74999.62,8,599997,599997
MPT,14.07.2021,74501.00,74999.00,74500.00,74557.95,87,6486542,6486542
MPT,15.07.2021,74500.00,74500.00,74500.00,74500.00,2,149000,149000
MPT,16.07.2021,74501.00,74501.00,74500.00,74500.97,29,2160528,2160528
MPT,19.07.2021,74500.00,74500.00,74500.00,74500.00,2,149000,149000
MPT,20.07.2021,74500.00,74500.00,74500.00,74500.00,12,894000,894000
MPT,21.07.2021,74500.00,74500.00,74500.00,74500.00,17,1266500,1266500
MPT,22.07.2021,74500.00,74500.00,74500.00,74500.00,33,2458500,2458500
MPT,23.07.2021,74500.00,74500.00,74500.00,74500.00,70,5215000,5215000
MPT,27.07.2021,74500.00,74501.00,74500.00,74500.30,10,745003,745003
MPT,30.07.2021,75000.00,75000.00,74502.00,74952.57,21,1574004,1574004
MPT,03.08.2021,74000.00,74000.00,74000.00,74000.00,2,148000,148000
MPT,04.08.2021,74000.00,74000.00,74000.00,74000.00,4,296000,296000
MPT,05.08.2021,74000.00,74000.00,74000.00,74000.00,4,296000,296000
MPT,06.08.2021,75000.00,75000.00,74990.00,74997.63,87,6524794,6524794
MPT,09.08.2021,75000.00,75001.00,75000.00,75000.12,16,1200002,1200002
MPT,10.08.2021,75000.00,75000.00,75000.00,75000.00,1,75000,75000
MPT,12.08.2021,75000.00,75001.00,75000.00,75000.03,65,4875002,4875002
MPT,13.08.2021,75001.00,75001.00,75000.00,75000.25,24,1800006,1800006
MPT,16.08.2021,75000.00,75003.00,75000.00,75001.56,27,2025042,2025042
MPT,17.08.2021,74900.00,75010.00,74900.00,74938.81,32,2398042,2398042
MPT,18.08.2021,75090.00,75090.00,75000.00,75021.92,78,5851710,5851710
MPT,19.08.2021,75500.00,75500.00,75001.00,75482.76,58,4378000,4378000
MPT,20.08.2021,76000.00,76000.00,75499.00,75856.15,48,3641095,3641095
MPT,23.08.2021,76500.00,76500.00,76499.00,76499.67,30,2294990,2294990
MPT,24.08.2021,81372.00,81372.00,78000.00,79614.08,143,11384814,11384814
MPT,25.08.2021,82000.00,83000.00,80512.00,82038.81,27,2215048,2215048
MPT,26.08.2021,80900.00,80900.00,80000.00,80060.52,100,8006052,8006052
MPT,27.08.2021,80000.00,80002.00,80000.00,80000.71,17,1360012,1360012
MPT,31.08.2021,79997.00,79997.00,79997.00,79997.00,10,799970,799970
MPT,01.09.2021,78000.00,78000.00,78000.00,78000.00,29,2262000,2262000
MPT,02.09.2021,77000.00,77000.00,77000.00,77000.00,109,8393000,8393000
MPT,03.09.2021,77000.00,77000.00,77000.00,77000.00,2,154000,154000
MPT,06.09.2021,77001.00,77500.00,77001.00,77200.60,10,772006,772006
MPT,07.09.2021,77700.00,77700.00,77700.00,77700.00,2,155400,155400
MPT,09.09.2021,77003.00,77500.00,77000.00,77278.11,9,695503,695503
MPT,10.09.2021,77499.00,77499.00,77200.00,77349.50,4,309398,309398
MPT,13.09.2021,77210.00,77499.00,77101.00,77235.17,46,3552818,3552818
MPT,14.09.2021,77500.00,77900.00,77006.00,77402.00,6,464412,464412
MPT,15.09.2021,76898.00,77000.00,76898.00,76927.14,14,1076980,1076980
MPT,16.09.2021,76501.00,76501.00,76501.00,76501.00,4,306004,306004
MPT,17.09.2021,75000.00,76000.00,75000.00,75200.00,10,752000,752000
MPT,20.09.2021,74000.00,75006.00,74000.00,74469.27,15,1117039,1117039
MPT,21.09.2021,75200.00,75200.00,74000.00,74865.07,43,3219198,3219198
MPT,22.09.2021,75000.00,75000.00,75000.00,75000.00,28,2100000,2100000
MPT,23.09.2021,75000.00,75000.00,75000.00,75000.00,56,4200000,4200000
MPT,27.09.2021,74997.00,74998.00,74997.00,74997.62,68,5099838,8174756
MPT,28.09.2021,75006.00,75500.00,75000.00,75027.30,124,9303385,9303385
MPT,29.09.2021,75502.00,75502.00,75500.00,75500.75,8,604006,604006
MPT,30.09.2021,75500.00,75561.00,75500.00,75535.17,18,1359633,1359633
MPT,04.10.2021,75010.00,75010.00,75010.00,75010.00,1,75010,75010
MPT,05.10.2021,75012.00,75013.00,75012.00,75012.33,3,225037,225037
MPT,06.10.2021,75000.00,75100.00,75000.00,75030.50,20,1500610,1500610
MPT,12.10.2021,74000.00,75000.00,74000.00,74937.50,16,1199000,1199000
MPT,13.10.2021,74000.00,74000.00,74000.00,74000.00,3,222000,222000
MPT,15.10.2021,74200.00,74200.00,73100.00,74051.28,39,2888000,2888000
MPT,18.10.2021,75000.00,75001.00,74800.00,74969.23,39,2923800,2923800
MPT,19.10.2021,75010.00,75500.00,75001.00,75014.36,106,7951522,7951522
MPT,20.10.2021,76000.00,76000.00,76000.00,76000.00,4,304000,304000
MPT,21.10.2021,77000.00,77000.00,76000.00,76447.52,21,1605398,5405398
MPT,22.10.2021,78000.00,78000.00,76000.00,77321.21,14,1082497,1082497
MPT,25.10.2021,77000.00,79499.00,77000.00,77999.67,3,233999,233999
MPT,27.10.2021,79350.00,79350.00,79350.00,79350.00,1,79350,79350
MPT,28.10.2021,78003.00,78003.00,78000.00,78000.90,10,780009,780009
MPT,29.10.2021,79053.00,80001.00,79000.00,79798.03,216,17236374,17236374
MPT,02.11.2021,78000.00,78000.00,78000.00,78000.00,7,546000,546000
MPT,03.11.2021,78800.00,78800.00,78000.00,78080.00,10,780800,780800
MPT,04.11.2021,78800.00,78800.00,78800.00,78800.00,4,315200,315200
MPT,05.11.2021,77000.00,77000.00,77000.00,77000.00,1,77000,77000
MPT,08.11.2021,77000.00,77100.00,77000.00,77023.71,17,1309403,1309403
MPT,09.11.2021,77000.00,77000.00,76999.00,76999.67,3,230999,230999
MPT,10.11.2021,77000.00,77000.00,76999.00,76999.71,24,1847993,1847993
MPT,11.11.2021,77995.00,77995.00,77000.00,77226.14,22,1698975,1698975
MPT,12.11.2021,76000.00,77300.00,76000.00,76974.00,15,1154610,1154610
MPT,15.11.2021,76000.00,76000.00,76000.00,76000.00,15,1140000,1140000
MPT,16.11.2021,76102.00,76103.00,76055.00,76091.62,13,989191,989191
MPT,17.11.2021,76000.00,76100.00,76000.00,76022.22,27,2052600,2052600
MPT,18.11.2021,76000.00,76000.00,76000.00,76000.00,19,1444000,1444000
MPT,19.11.2021,76000.00,76001.00,76000.00,76000.14,22,1672003,1672003
MPT,22.11.2021,76000.00,76000.00,76000.00,76000.00,4,304000,304000
MPT,24.11.2021,76000.00,76000.00,76000.00,76000.00,4,304000,304000
MPT,25.11.2021,76999.00,76999.00,75900.00,76045.36,22,1672998,1672998
MPT,26.11.2021,75500.00,76000.00,75500.00,75888.67,9,682998,682998
MPT,30.11.2021,75000.00,75001.00,75000.00,75000.11,45,3375005,3375005
MPT,01.12.2021,75000.00,75100.00,75000.00,75060.00,5,375300,375300
MPT,02.12.2021,74500.00,75000.00,74200.00,74554.05,37,2758500,2758500
MPT,06.12.2021,74501.00,74501.00,74501.00,74501.00,1,74501,74501
MPT,07.12.2021,74000.00,74000.00,74000.00,74000.00,4,296000,296000
MPT,10.12.2021,74061.00,74300.00,74061.00,74127.53,15,1111913,1111913
MPT,13.12.2021,74500.00,74500.00,74500.00,74500.00,13,968500,968500
MPT,14.12.2021,74700.00,75000.00,74500.00,74717.65,17,1270200,1270200
MPT,15.12.2021,75000.00,75000.00,75000.00,75000.00,7,525000,525000
MPT,16.12.2021,74999.00,75000.00,74999.00,74999.92,61,4574995,4574995
MPT,17.12.2021,74000.00,74000.00,74000.00,74000.00,1,74000,74000
MPT,20.12.2021,74000.00,74000.00,74000.00,74000.00,1,74000,74000
MPT,21.12.2021,74000.00,74000.00,74000.00,74000.00,18,1332000,1332000
MPT,22.12.2021,74500.00,74500.00,74000.00,74012.56,43,3182540,3182540
MPT,23.12.2021,74000.00,74000.00,74000.00,74000.00,11,814000,814000
MPT,24.12.2021,75000.00,75000.00,74500.00,74938.71,31,2323100,2323100
MPT,27.12.2021,76000.00,76000.00,75000.00,75410.26,39,2941000,2941000
MPT,28.12.2021,76000.00,76000.00,75002.00,75682.00,11,832502,832502
MPT,29.12.2021,76000.00,76000.00,76000.00,76000.00,20,1520000,1520000
MPT,30.12.2021,78280.00,78280.00,78280.00,78280.00,1,78280,78280
MPT,03.01.2022,78000.00,78000.00,77900.00,77928.57,7,545500,545500
MPT,04.01.2022,78500.00,78500.00,78000.00,78250.00,20,1565000,1565000
MPT,05.01.2022,80000.00,80300.00,78500.00,79987.04,81,6478950,6478950
MPT,10.01.2022,80000.00,80600.00,80000.00,80054.55,11,880600,880600
MPT,11.01.2022,79000.00,79000.00,79000.00,79000.00,17,1343000,1343000
MPT,12.01.2022,77505.00,79000.00,77505.00,78961.67,39,3079505,3079505
MPT,13.01.2022,78100.00,78100.00,78000.00,78080.00,5,390400,390400
MPT,14.01.2022,78500.00,79000.00,78500.00,78844.02,45,3547981,3547981
MPT,17.01.2022,78999.00,78999.00,78800.00,78866.33,21,1656193,1656193
MPT,18.01.2022,78800.00,78800.00,78800.00,78800.00,12,945600,945600
MPT,20.01.2022,78800.00,78800.00,78750.00,78798.03,38,2994325,2994325
MPT,21.01.2022,78500.00,78500.00,78500.00,78500.00,34,2669000,2669000
MPT,24.01.2022,77500.00,78001.00,77500.00,77896.04,48,3739010,3739010
